figure,driver,app,variant,warps,threads,tile_rows,tile_cols,matrix_rows,matrix_cols,num_ctas,status,returncode,instrs,cycles,ipc,dxa_transfers,dxa_gmem_reads,dxa_gmem_dedup,dxa_gmem_dedup_rate,dxa_lmem_writes,dxa_avg_gmem_lat,summary_status,attempts,configs,env_overrides,command,output_tail
3b,simx,dxa_copy,dxa,16,32,64,64,512,512,,PASS,0,4480,229010,0.020,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18 -DVX_CFG_EXT_DXA_ENABLE,,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=16 --threads=32 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 64 -t1 64,"mode: DXA\ntiles: 64 64\ntotal_elems: 262144, groups: 64\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=4480, cycles=229010, IPC=0.020"
3b,simx,dxa_copy,dxa,16,32,64,128,512,512,,PASS,0,2240,175514,0.013,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18 -DVX_CFG_EXT_DXA_ENABLE,,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=16 --threads=32 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 128 -t1 64,"mode: DXA\ntiles: 128 64\ntotal_elems: 262144, groups: 32\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=2240, cycles=175514, IPC=0.013"
3b,simx,dxa_copy,dxa,16,32,128,16,512,512,,PASS,0,8832,343669,0.026,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18 -DVX_CFG_EXT_DXA_ENABLE,,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=16 --threads=32 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 16 -t1 128,"mode: DXA\ntiles: 16 128\ntotal_elems: 262144, groups: 128\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=8832, cycles=343669, IPC=0.026"
3b,simx,dxa_copy,dxa,16,32,128,32,512,512,,PASS,0,4480,229074,0.020,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18 -DVX_CFG_EXT_DXA_ENABLE,,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=16 --threads=32 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 32 -t1 128,"mode: DXA\ntiles: 32 128\ntotal_elems: 262144, groups: 64\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=4480, cycles=229074, IPC=0.020"
3b,simx,dxa_copy,dxa,16,32,128,64,512,512,,PASS,0,2240,174067,0.013,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18 -DVX_CFG_EXT_DXA_ENABLE,,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=16 --threads=32 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 64 -t1 128,"mode: DXA\ntiles: 64 128\ntotal_elems: 262144, groups: 32\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=2240, cycles=174067, IPC=0.013"
3b,simx,dxa_copy,dxa,16,32,128,128,512,512,,PASS,0,1120,144049,0.008,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18 -DVX_CFG_EXT_DXA_ENABLE,,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=16 --threads=32 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 128 -t1 128,"mode: DXA\ntiles: 128 128\ntotal_elems: 262144, groups: 16\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=1120, cycles=144049, IPC=0.008"
3b,simx,dxa_copy,lsu,32,8,16,16,512,512,,PASS,0,667904,1108040,0.603,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18,DXA_COPY_FORCE_LSU=1,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=8 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 16 -t1 16,"mode: LSU\ntiles: 16 16\ntotal_elems: 262144, groups: 1024\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=667904, cycles=1108040, IPC=0.603"
3b,simx,dxa_copy,lsu,32,8,16,32,512,512,,PASS,0,547072,838468,0.652,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18,DXA_COPY_FORCE_LSU=1,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=8 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 32 -t1 16,"mode: LSU\ntiles: 32 16\ntotal_elems: 262144, groups: 512\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=547072, cycles=838468, IPC=0.652"
3b,simx,dxa_copy,lsu,32,8,16,64,512,512,,PASS,0,486656,680677,0.715,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18,DXA_COPY_FORCE_LSU=1,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=8 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 64 -t1 16,"mode: LSU\ntiles: 64 16\ntotal_elems: 262144, groups: 256\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=486656, cycles=680677, IPC=0.715"
3b,simx,dxa_copy,lsu,32,8,16,128,512,512,,PASS,0,456448,617808,0.739,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18,DXA_COPY_FORCE_LSU=1,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=8 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 128 -t1 16,"mode: LSU\ntiles: 128 16\ntotal_elems: 262144, groups: 128\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=456448, cycles=617808, IPC=0.739"
3b,simx,dxa_copy,lsu,32,8,32,16,512,512,,PASS,0,628992,931881,0.675,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18,DXA_COPY_FORCE_LSU=1,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=8 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 16 -t1 32,"mode: LSU\ntiles: 16 32\ntotal_elems: 262144, groups: 512\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=628992, cycles=931881, IPC=0.675"
3b,simx,dxa_copy,lsu,32,8,32,32,512,512,,PASS,0,527616,729568,0.723,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18,DXA_COPY_FORCE_LSU=1,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=8 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 32 -t1 32,"mode: LSU\ntiles: 32 32\ntotal_elems: 262144, groups: 256\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=527616, cycles=729568, IPC=0.723"
3b,simx,dxa_copy,lsu,32,8,32,64,512,512,,PASS,0,476928,632055,0.755,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18,DXA_COPY_FORCE_LSU=1,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=8 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 64 -t1 32,"mode: LSU\ntiles: 64 32\ntotal_elems: 262144, groups: 128\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=476928, cycles=632055, IPC=0.755"
3b,simx,dxa_copy,lsu,32,8,32,128,512,512,,PASS,0,451456,561822,0.804,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18,DXA_COPY_FORCE_LSU=1,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=8 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 128 -t1 32,"mode: LSU\ntiles: 128 32\ntotal_elems: 262144, groups: 64\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=451456, cycles=561822, IPC=0.804"
3b,simx,dxa_copy,lsu,32,8,64,16,512,512,,PASS,0,609536,829060,0.735,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18,DXA_COPY_FORCE_LSU=1,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=8 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 16 -t1 64,"mode: LSU\ntiles: 16 64\ntotal_elems: 262144, groups: 256\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=609536, cycles=829060, IPC=0.735"
3b,simx,dxa_copy,lsu,32,8,64,32,512,512,,PASS,0,517888,677842,0.764,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18,DXA_COPY_FORCE_LSU=1,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=8 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 32 -t1 64,"mode: LSU\ntiles: 32 64\ntotal_elems: 262144, groups: 128\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=517888, cycles=677842, IPC=0.764"
3b,simx,dxa_copy,lsu,32,8,64,64,512,512,,PASS,0,471936,589175,0.801,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18,DXA_COPY_FORCE_LSU=1,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=8 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 64 -t1 64,"mode: LSU\ntiles: 64 64\ntotal_elems: 262144, groups: 64\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=471936, cycles=589175, IPC=0.801"
3b,simx,dxa_copy,lsu,32,8,64,128,512,512,,PASS,0,448960,717631,0.626,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18,DXA_COPY_FORCE_LSU=1,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=8 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 128 -t1 64,"mode: LSU\ntiles: 128 64\ntotal_elems: 262144, groups: 32\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=448960, cycles=717631, IPC=0.626"
3b,simx,dxa_copy,lsu,32,8,128,16,512,512,,PASS,0,599808,776887,0.772,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18,DXA_COPY_FORCE_LSU=1,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=8 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 16 -t1 128,"mode: LSU\ntiles: 16 128\ntotal_elems: 262144, groups: 128\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=599808, cycles=776887, IPC=0.772"
3b,simx,dxa_copy,lsu,32,8,128,32,512,512,,PASS,0,512896,644892,0.795,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18,DXA_COPY_FORCE_LSU=1,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=8 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 32 -t1 128,"mode: LSU\ntiles: 32 128\ntotal_elems: 262144, groups: 64\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=512896, cycles=644892, IPC=0.795"
3b,simx,dxa_copy,lsu,32,8,128,64,512,512,,PASS,0,469440,734206,0.639,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18,DXA_COPY_FORCE_LSU=1,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=8 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 64 -t1 128,"mode: LSU\ntiles: 64 128\ntotal_elems: 262144, groups: 32\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=469440, cycles=734206, IPC=0.639"
3b,simx,dxa_copy,lsu,32,8,128,128,512,512,,PASS,0,447712,1302250,0.344,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18,DXA_COPY_FORCE_LSU=1,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=8 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 128 -t1 128,"mode: LSU\ntiles: 128 128\ntotal_elems: 262144, groups: 16\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=447712, cycles=1302250, IPC=0.344"
3b,simx,dxa_copy,dxa,32,8,16,16,512,512,,PASS,0,69888,575334,0.121,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18 -DVX_CFG_EXT_DXA_ENABLE,,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=8 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 16 -t1 16,"mode: DXA\ntiles: 16 16\ntotal_elems: 262144, groups: 1024\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=69888, cycles=575334, IPC=0.121"
3b,simx,dxa_copy,dxa,32,8,16,32,512,512,,PASS,0,35072,353465,0.099,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18 -DVX_CFG_EXT_DXA_ENABLE,,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=8 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 32 -t1 16,"mode: DXA\ntiles: 32 16\ntotal_elems: 262144, groups: 512\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=35072, cycles=353465, IPC=0.099"
3b,simx,dxa_copy,dxa,32,8,16,64,512,512,,PASS,0,17664,236221,0.075,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18 -DVX_CFG_EXT_DXA_ENABLE,,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=8 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 64 -t1 16,"mode: DXA\ntiles: 64 16\ntotal_elems: 262144, groups: 256\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=17664, cycles=236221, IPC=0.075"
3b,simx,dxa_copy,dxa,32,8,16,128,512,512,,PASS,0,8960,186107,0.048,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18 -DVX_CFG_EXT_DXA_ENABLE,,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=8 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 128 -t1 16,"mode: DXA\ntiles: 128 16\ntotal_elems: 262144, groups: 128\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=8960, cycles=186107, IPC=0.048"
3b,simx,dxa_copy,dxa,32,8,32,16,512,512,,PASS,0,35072,345314,0.102,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18 -DVX_CFG_EXT_DXA_ENABLE,,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=8 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 16 -t1 32,"mode: DXA\ntiles: 16 32\ntotal_elems: 262144, groups: 512\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=35072, cycles=345314, IPC=0.102"
3b,simx,dxa_copy,dxa,32,8,32,32,512,512,,PASS,0,17664,235029,0.075,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18 -DVX_CFG_EXT_DXA_ENABLE,,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=8 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 32 -t1 32,"mode: DXA\ntiles: 32 32\ntotal_elems: 262144, groups: 256\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=17664, cycles=235029, IPC=0.075"
3b,simx,dxa_copy,dxa,32,8,32,64,512,512,,PASS,0,8960,174946,0.051,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18 -DVX_CFG_EXT_DXA_ENABLE,,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=8 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 64 -t1 32,"mode: DXA\ntiles: 64 32\ntotal_elems: 262144, groups: 128\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=8960, cycles=174946, IPC=0.051"
3b,simx,dxa_copy,dxa,32,8,32,128,512,512,,PASS,0,4480,149721,0.030,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18 -DVX_CFG_EXT_DXA_ENABLE,,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=8 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 128 -t1 32,"mode: DXA\ntiles: 128 32\ntotal_elems: 262144, groups: 64\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=4480, cycles=149721, IPC=0.030"
3b,simx,dxa_copy,dxa,32,8,64,16,512,512,,PASS,0,17664,230422,0.077,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18 -DVX_CFG_EXT_DXA_ENABLE,,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=8 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 16 -t1 64,"mode: DXA\ntiles: 16 64\ntotal_elems: 262144, groups: 256\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=17664, cycles=230422, IPC=0.077"
3b,simx,dxa_copy,dxa,32,8,64,32,512,512,,PASS,0,8960,173816,0.052,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18 -DVX_CFG_EXT_DXA_ENABLE,,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=8 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 32 -t1 64,"mode: DXA\ntiles: 32 64\ntotal_elems: 262144, groups: 128\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=8960, cycles=173816, IPC=0.052"
3b,simx,dxa_copy,dxa,32,8,64,64,512,512,,PASS,0,4480,140352,0.032,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18 -DVX_CFG_EXT_DXA_ENABLE,,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=8 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 64 -t1 64,"mode: DXA\ntiles: 64 64\ntotal_elems: 262144, groups: 64\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=4480, cycles=140352, IPC=0.032"
3b,simx,dxa_copy,dxa,32,8,64,128,512,512,,PASS,0,2240,134566,0.017,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18 -DVX_CFG_EXT_DXA_ENABLE,,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=8 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 128 -t1 64,"mode: DXA\ntiles: 128 64\ntotal_elems: 262144, groups: 32\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=2240, cycles=134566, IPC=0.017"
3b,simx,dxa_copy,dxa,32,8,128,16,512,512,,PASS,0,8960,170667,0.052,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18 -DVX_CFG_EXT_DXA_ENABLE,,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=8 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 16 -t1 128,"mode: DXA\ntiles: 16 128\ntotal_elems: 262144, groups: 128\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=8960, cycles=170667, IPC=0.052"
3b,simx,dxa_copy,dxa,32,8,128,32,512,512,,PASS,0,4480,142069,0.032,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18 -DVX_CFG_EXT_DXA_ENABLE,,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=8 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 32 -t1 128,"mode: DXA\ntiles: 32 128\ntotal_elems: 262144, groups: 64\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=4480, cycles=142069, IPC=0.032"
3b,simx,dxa_copy,dxa,32,8,128,64,512,512,,PASS,0,2240,133108,0.017,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18 -DVX_CFG_EXT_DXA_ENABLE,,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=8 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 64 -t1 128,"mode: DXA\ntiles: 64 128\ntotal_elems: 262144, groups: 32\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=2240, cycles=133108, IPC=0.017"
3b,simx,dxa_copy,dxa,32,8,128,128,512,512,,PASS,0,1120,126931,0.009,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18 -DVX_CFG_EXT_DXA_ENABLE,,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=8 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 128 -t1 128,"mode: DXA\ntiles: 128 128\ntotal_elems: 262144, groups: 16\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=1120, cycles=126931, IPC=0.009"
3b,simx,dxa_copy,lsu,32,16,16,16,512,512,,PASS,0,277760,1527138,0.182,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18,DXA_COPY_FORCE_LSU=1,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=16 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 16 -t1 16,"mode: LSU\ntiles: 16 16\ntotal_elems: 262144, groups: 1024\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=277760, cycles=1527138, IPC=0.182"
3b,simx,dxa_copy,lsu,32,16,16,32,512,512,,PASS,0,334080,934299,0.358,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18,DXA_COPY_FORCE_LSU=1,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=16 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 32 -t1 16,"mode: LSU\ntiles: 32 16\ntotal_elems: 262144, groups: 512\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=334080, cycles=934299, IPC=0.358"
3b,simx,dxa_copy,lsu,32,16,16,64,512,512,,PASS,0,273664,668712,0.409,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18,DXA_COPY_FORCE_LSU=1,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=16 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 64 -t1 16,"mode: LSU\ntiles: 64 16\ntotal_elems: 262144, groups: 256\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=273664, cycles=668712, IPC=0.409"
3b,simx,dxa_copy,lsu,32,16,16,128,512,512,,PASS,0,243456,574892,0.423,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18,DXA_COPY_FORCE_LSU=1,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=16 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 128 -t1 16,"mode: LSU\ntiles: 128 16\ntotal_elems: 262144, groups: 128\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=243456, cycles=574892, IPC=0.423"
3b,simx,dxa_copy,lsu,32,16,32,16,512,512,,PASS,0,237312,947901,0.250,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18,DXA_COPY_FORCE_LSU=1,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=16 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 16 -t1 32,"mode: LSU\ntiles: 16 32\ntotal_elems: 262144, groups: 512\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=237312, cycles=947901, IPC=0.250"
3b,simx,dxa_copy,lsu,32,16,32,32,512,512,,PASS,0,314624,670733,0.469,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18,DXA_COPY_FORCE_LSU=1,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=16 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 32 -t1 32,"mode: LSU\ntiles: 32 32\ntotal_elems: 262144, groups: 256\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=314624, cycles=670733, IPC=0.469"
3b,simx,dxa_copy,lsu,32,16,32,64,512,512,,PASS,0,263936,570270,0.463,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18,DXA_COPY_FORCE_LSU=1,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=16 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 64 -t1 32,"mode: LSU\ntiles: 64 32\ntotal_elems: 262144, groups: 128\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=263936, cycles=570270, IPC=0.463"
3b,simx,dxa_copy,lsu,32,16,32,128,512,512,,PASS,0,238464,503749,0.473,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18,DXA_COPY_FORCE_LSU=1,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=16 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 128 -t1 32,"mode: LSU\ntiles: 128 32\ntotal_elems: 262144, groups: 64\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=238464, cycles=503749, IPC=0.473"
3b,simx,dxa_copy,lsu,32,16,64,16,512,512,,PASS,0,217088,666725,0.326,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18,DXA_COPY_FORCE_LSU=1,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=16 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 16 -t1 64,"mode: LSU\ntiles: 16 64\ntotal_elems: 262144, groups: 256\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=217088, cycles=666725, IPC=0.326"
3b,simx,dxa_copy,lsu,32,16,64,32,512,512,,PASS,0,304896,568584,0.536,,,,,,,,1,-DVX_CFG_LMEM_LOG_SIZE=18,DXA_COPY_FORCE_LSU=1,timeout -k 5s 120s ./ci/blackbox.sh --driver=simx --cores=1 --warps=32 --threads=16 --l2cache --perf=6 --app=dxa_copy --args=-d2 -s0 512 -s1 512 -t0 32 -t1 64,"mode: LSU\ntiles: 32 64\ntotal_elems: 262144, groups: 128\nstart\nPASSED\nPERF: l3cache: disabled\nPERF: instrs=304896, cycles=568584, IPC=0.536"
