,args,app,clusters,cores,warps,threads,l2cache,l3cache,driver,perf,instrs,cycles,IPC,ibuffer_stalls,scoreboard_stalls,alu_unit_stalls,lsu_unit_stalls,csr_unit_stalls,fpu_unit_stalls,gpu_unit_stalls,loads,stores,branches,icache_reads,icache_read_misses,icache_hit_ratio_perc,dcache_reads,dcache_writes,dcache_read_misses,dcache_read_hit_ratio_perc,dcache_write_misses,dcache_write_hit_ratio_perc,dcache_bank_stalls,dcache_utilization,dcache_mshr_stalls,smem_reads,smem_writes,smem_bank_stalls,smem_utilization,memory_requests,memory_reads,memory_writes,memory_average_latency
2102,CA-HepPh.txt,bfs,1,2,8,4,True,False,simx,True,162121,75046,2.160288,251,25147,0,216,0,0,0,13635,469,36906,,482,98,12269,96,833,93,88,8,16759,42,38,420,351,0,100,1152,1008,144,10
2103,Cit-HepPh.txt,bfs,1,2,8,4,True,False,simx,True,462147,101062,4.572906,957,54988,0,192,0,0,0,38701,857,105602,,745,99,35205,97,2311,93,88,9,47504,42,227,930,738,0,100,2644,2499,145,10
2104,Slashdot0811.txt,bfs,1,2,8,4,True,False,simx,True,1030543,185059,5.568727,2352,114393,0,192,0,0,0,85547,1193,236280,,742,99,78733,97,5680,92,88,9,103898,43,214,1476,1074,0,100,6015,5870,145,8
2105,-n8,sgemm,1,2,8,8,True,False,simx,True,17074,6663,2.562509,267,2752,0,320,0,0,0,4039,1182,1727,,542,80,766,136,289,62,129,5,827,52,533,1089,1024,0,100,452,268,184,9
2106,-n16,sgemm,1,2,8,8,True,False,simx,True,76914,10975,7.00811,999,8994,0,748,0,0,0,18384,3510,7696,,909,91,5236,330,1815,65,322,2,2217,71,57,3404,3158,0,100,902,524,378,16
2107,-n32,sgemm,1,2,8,8,True,False,simx,True,446539,45949,9.718144,17477,109926,0,384,0,0,0,101063,11186,44805,,876,98,67790,1097,5351,92,1090,0,114564,37,2261,10985,10067,0,100,2260,1115,1145,11
2108,-n64,sgemm,1,2,8,8,True,False,simx,True,3072075,307728,9.983086,169968,816167,0,409,0,0,0,661191,41906,307973,,852,99,533070,4169,51686,90,4162,0,1187305,31,7722,41321,37715,0,100,25973,21756,4217,3
2109,-n128,saxpy,1,2,8,8,True,False,simx,True,2565,7783,0.329564,225,784,0,0,0,0,0,223,239,333,,247,83,174,160,52,70,88,44,0,100,0,49,57,0,100,462,254,208,9
2110,-n1024,saxpy,1,2,8,8,True,False,simx,True,6597,29603,0.222849,1000,3383,0,0,0,0,0,1119,687,781,,247,95,1070,608,278,74,88,85,0,100,0,49,57,0,100,1136,480,656,9
2111,-n2048,saxpy,1,2,8,8,True,False,simx,True,11205,54543,0.205434,1876,6307,0,0,0,0,0,2143,1199,1293,,247,97,2094,1120,534,74,88,92,0,100,0,49,57,0,100,1904,736,1168,8
2112,-n4096,saxpy,1,2,8,8,True,False,simx,True,20421,104475,0.195463,3680,27969,0,0,0,0,0,4191,2223,2317,,247,98,4142,2144,2582,37,1112,48,0,100,0,49,57,0,100,4976,2784,2192,5
2113,-n8192,saxpy,1,2,8,8,True,False,simx,True,38853,204299,0.190177,7252,55490,0,0,0,0,0,8287,4271,4365,,247,99,8238,4192,5142,37,2136,49,0,100,0,49,57,0,100,9584,5344,4240,4
2114,-n128,vecadd,1,2,8,8,True,False,simx,True,16034,6135,2.613529,140,1468,0,0,0,0,0,4560,1102,1814,,697,74,548,226,336,38,216,4,210,78,0,988,854,0,100,630,356,274,17
2115,-n2048,vecadd,1,2,8,8,True,False,simx,True,131199,15912,8.245287,2598,15814,0,0,0,0,0,46791,3018,17163,,672,96,7502,2145,1161,84,2136,0,9179,51,2580,2665,851,0,100,3535,1342,2193,21
2116,-n4096,vecadd,1,2,8,8,True,False,simx,True,254079,32173,7.897274,16204,74472,0,0,0,0,0,91847,5066,33547,,671,97,14926,4193,6538,56,4184,0,42431,31,8426,4457,851,0,100,10974,6733,4241,9
2117,-n8192,vecadd,1,2,8,8,True,False,simx,True,499839,57928,8.628625,28999,91514,0,0,0,0,0,181959,9162,66315,,667,98,29774,8289,12649,57,8280,0,82036,31,7908,8041,851,0,100,21132,12795,8337,8
2118,cora.txt,bfs,1,2,8,8,True,False,simx,True,39004,49570,0.786847,20,5272,0,0,0,0,0,3159,246,8754,,271,96,2778,96,194,93,88,8,7720,27,0,126,128,0,100,561,417,144,10
2119,pubmed_diabetes.txt,bfs,1,2,8,8,True,False,simx,True,268097,87718,3.056351,413,88366,0,480,0,0,0,22516,723,61028,,481,98,19944,96,1370,93,88,8,63037,24,485,664,605,0,100,1697,1553,144,9
2120,p2p-Gnutella30.txt,bfs,1,2,8,8,True,False,simx,True,495439,58714,8.438175,418,114228,0,192,0,0,0,41882,1262,112783,,742,98,37072,98,2580,93,88,10,116268,24,1364,1254,1142,0,100,2920,2774,146,11
2121,CA-HepPh.txt,bfs,1,2,8,8,True,False,simx,True,163180,56056,2.911018,21,41377,0,90,0,0,0,13755,514,37010,,405,98,12158,96,817,93,88,8,40163,23,216,426,396,0,100,1152,1008,144,9
2122,Cit-HepPh.txt,bfs,1,2,8,8,True,False,simx,True,466061,73519,6.339327,87,188268,0,192,0,0,0,39563,1242,105944,,768,98,34950,97,2241,93,88,9,112068,23,2219,1235,1123,0,100,2587,2442,145,11
2123,Slashdot0811.txt,bfs,1,2,8,8,True,False,simx,True,1034371,108006,9.576977,1097,185450,0,192,0,0,0,86395,1577,236608,,741,99,78087,97,12513,83,88,9,230866,25,1804,1670,1458,0,100,12849,12704,145,5
2124,-n8,sgemm,1,2,8,16,True,False,simx,True,18352,6322,2.902879,533,2526,0,0,0,0,0,4039,1178,1871,,386,77,1134,136,319,71,129,5,2279,35,2590,1045,1020,0,100,452,268,184,10
2125,-n16,sgemm,1,2,8,16,True,False,simx,True,84478,8564,9.864316,1261,9502,0,384,0,0,0,20048,4278,8352,,919,84,4708,330,2237,52,322,2,6066,45,3729,4060,3926,0,100,886,508,378,15
2126,-n32,sgemm,1,2,8,16,True,False,simx,True,454146,26540,17.111755,9957,62314,0,384,0,0,0,102736,11958,45472,,893,96,66708,1098,5629,91,1090,0,117595,36,4901,11308,10838,0,100,2254,1108,1146,17
2127,-n64,sgemm,1,2,8,16,True,False,simx,True,3079643,192168,16.025785,157109,753505,0,388,0,0,0,662855,42674,308629,,844,99,528718,4169,64436,87,4162,0,1593804,25,10495,40297,38483,0,100,20797,16580,4217,3
2128,-n128,saxpy,1,2,8,16,True,False,simx,True,3861,7783,0.496081,225,784,0,0,0,0,0,223,239,477,,247,83,174,160,52,70,88,44,0,100,0,49,57,0,100,462,254,208,9
2129,-n1024,saxpy,1,2,8,16,True,False,simx,True,7893,29603,0.266628,1000,3383,0,0,0,0,0,1119,687,925,,247,95,1070,608,278,74,88,85,0,100,0,49,57,0,100,1136,480,656,9
2130,-n2048,saxpy,1,2,8,16,True,False,simx,True,12501,54543,0.229195,1876,6307,0,0,0,0,0,2143,1199,1437,,247,97,2094,1120,534,74,88,92,0,100,0,49,57,0,100,1904,736,1168,8
2131,-n4096,saxpy,1,2,8,16,True,False,simx,True,21717,104475,0.207868,3680,27969,0,0,0,0,0,4191,2223,2461,,247,98,4142,2144,2582,37,1112,48,0,100,0,49,57,0,100,4976,2784,2192,5
2132,-n8192,saxpy,1,2,8,16,True,False,simx,True,40149,204299,0.196521,7252,55490,0,0,0,0,0,8287,4271,4509,,247,99,8238,4192,5142,37,2136,49,0,100,0,49,57,0,100,9584,5344,4240,4
2133,-n128,vecadd,1,2,8,16,True,False,simx,True,17206,5866,2.933174,149,1173,0,0,0,0,0,4551,1078,1941,,449,74,414,224,302,27,216,3,236,72,0,897,832,0,100,567,295,272,22
2134,-n2048,vecadd,1,2,8,16,True,False,simx,True,138806,11268,12.318602,2665,15239,0,0,0,0,0,48464,3790,17830,,683,92,5844,2146,1167,80,2136,0,3086,72,9964,2540,1622,0,100,3547,1353,2194,113
2135,-n4096,vecadd,1,2,8,16,True,False,simx,True,261647,17805,14.695142,6933,32320,0,0,0,0,0,93511,5834,34203,,671,96,11598,4193,5368,53,4184,0,18353,46,15469,3433,1619,0,100,9791,5550,4241,20
2136,-n8192,vecadd,1,2,8,16,True,False,simx,True,507407,42668,11.89198,30322,113234,0,372,0,0,0,183623,9930,66971,,671,97,23118,8289,12481,46,8280,0,85109,26,39018,5225,1619,0,100,20867,12530,8337,25
2137,cora.txt,bfs,1,2,8,16,True,False,simx,True,39996,28424,1.407121,13,4280,0,0,0,0,0,3087,197,8865,,249,94,2758,96,194,92,88,8,13000,18,0,69,79,0,100,539,395,144,9
2138,pubmed_diabetes.txt,bfs,1,2,8,16,True,False,simx,True,269460,69235,3.891962,20,72559,0,20,0,0,0,22548,719,61172,,380,97,19847,96,1295,93,88,8,142913,12,912,623,601,0,100,1635,1491,144,9
2139,p2p-Gnutella30.txt,bfs,1,2,8,16,True,False,simx,True,496613,114707,4.329404,57,479941,0,264,0,0,0,41873,1238,112911,,480,98,36889,96,23898,35,88,8,276480,11,1747,1174,1120,0,100,24215,24071,144,2
2140,CA-HepPh.txt,bfs,1,2,8,16,True,False,simx,True,164168,58192,2.821144,20,24444,0,0,0,0,0,13683,463,37122,,307,97,12098,96,795,93,88,8,87984,12,608,351,345,0,100,1152,1008,144,11
2141,Cit-HepPh.txt,bfs,1,2,8,16,True,False,simx,True,467184,110872,4.213724,30,465237,0,528,0,0,0,39549,1221,106068,,488,98,34756,96,21958,36,88,8,251052,12,2226,1157,1103,0,100,22282,22138,144,2
2142,Slashdot0811.txt,bfs,1,2,8,16,True,False,simx,True,1043279,138658,7.524117,269,984237,0,192,0,0,0,88299,2346,237472,,763,98,77992,97,49646,36,88,9,565504,12,15782,2349,2227,0,100,49990,49845,145,3
2143,-n8,sgemm,1,2,8,32,True,False,simx,True,20936,6293,3.326871,612,1780,0,0,0,0,0,4039,1176,2159,,294,76,1094,136,365,66,129,5,4142,22,4656,1023,1018,0,100,452,268,184,11
2144,-n16,sgemm,1,2,8,32,True,False,simx,True,86946,9002,9.658521,1746,10025,0,320,0,0,0,20039,4254,8623,,545,83,8382,328,1430,82,321,2,23370,27,5239,3969,3904,0,100,740,364,376,13
2145,-n32,sgemm,1,2,8,32,True,False,simx,True,469282,18076,25.961607,9666,55333,0,384,0,0,0,106064,13494,46784,,912,94,66164,1098,8542,87,1090,0,189253,26,15862,12620,12374,0,100,2238,1092,1146,19
2146,-n64,sgemm,1,2,8,32,True,False,simx,True,3094779,107427,28.808205,90742,435092,0,388,0,0,0,666183,44210,309941,,873,99,526542,4169,71087,86,4162,0,1661747,24,23869,40937,40019,0,100,18572,14355,4217,4
2147,-n128,saxpy,1,2,8,32,True,False,simx,True,6453,7783,0.829115,225,784,0,0,0,0,0,223,239,765,,247,83,174,160,52,70,88,44,0,100,0,49,57,0,100,462,254,208,9
2148,-n1024,saxpy,1,2,8,32,True,False,simx,True,10485,29603,0.354187,1000,3383,0,0,0,0,0,1119,687,1213,,247,95,1070,608,278,74,88,85,0,100,0,49,57,0,100,1136,480,656,9
2149,-n2048,saxpy,1,2,8,32,True,False,simx,True,15093,54543,0.276717,1876,6307,0,0,0,0,0,2143,1199,1725,,247,97,2094,1120,534,74,88,92,0,100,0,49,57,0,100,1904,736,1168,8
2150,-n4096,saxpy,1,2,8,32,True,False,simx,True,24309,104475,0.232678,3680,27969,0,0,0,0,0,4191,2223,2749,,247,98,4142,2144,2582,37,1112,48,0,100,0,49,57,0,100,4976,2784,2192,5
2151,-n8192,saxpy,1,2,8,32,True,False,simx,True,42741,204299,0.209208,7252,55490,0,0,0,0,0,8287,4271,4797,,247,99,8238,4192,5142,37,2136,49,0,100,0,49,57,0,100,9584,5344,4240,4
2152,-n128,vecadd,1,2,8,32,True,False,simx,True,19780,5452,3.628026,118,676,0,0,0,0,0,4551,1074,2229,,344,73,350,224,289,17,216,3,288,66,0,853,828,0,100,568,296,272,18
2153,-n2048,vecadd,1,2,8,32,True,False,simx,True,153942,10121,15.210157,3372,20015,0,631,0,0,0,51792,5326,19142,,696,87,5012,2146,1187,76,2136,0,0,100,0,3628,3158,0,100,3547,1353,2194,391
2154,-n4096,vecadd,1,2,8,32,True,False,simx,True,276821,14672,18.867298,8791,39159,0,0,0,0,0,96848,7374,35525,,693,92,9940,4194,5336,46,4184,0,6162,69,40006,4076,3158,0,100,9762,5520,4242,96
2155,-n8192,vecadd,1,2,8,32,True,False,simx,True,522543,24043,21.733685,17087,55580,0,421,0,0,0,186951,11466,68283,,676,96,19790,8289,10630,46,8280,0,36788,43,63668,4969,3155,0,100,19068,10731,8337,40
2156,cora.txt,bfs,1,2,8,32,True,False,simx,True,42588,27018,1.576283,13,2960,0,0,0,0,0,3087,197,9153,,249,94,2758,96,194,92,88,8,5860,32,0,69,79,0,100,539,395,144,9
2157,pubmed_diabetes.txt,bfs,1,2,8,32,True,False,simx,True,272044,58920,4.617176,20,21413,0,0,0,0,0,22548,717,61460,,307,97,19807,96,1278,93,88,8,132126,13,2836,605,599,0,100,1635,1491,144,15
2158,p2p-Gnutella30.txt,bfs,1,2,8,32,True,False,simx,True,499366,84174,5.932545,29,139615,0,20,0,0,0,41937,1235,113199,,380,97,36812,96,18837,48,88,8,258822,12,9600,1139,1117,0,100,19175,19031,144,4
2159,CA-HepPh.txt,bfs,1,2,8,32,True,False,simx,True,166756,52679,3.165512,20,9526,0,0,0,0,0,13683,462,37410,,271,96,12078,96,786,93,88,8,73816,14,0,342,344,0,100,1150,1006,144,18
2160,Cit-HepPh.txt,bfs,1,2,8,32,True,False,simx,True,469756,80493,5.835986,29,138353,0,20,0,0,0,39549,1217,106356,,380,97,34676,96,18937,45,88,8,248022,12,8592,1121,1099,0,100,19275,19131,144,4
2161,Slashdot0811.txt,bfs,1,2,8,32,True,False,simx,True,1044533,179472,5.820033,98,764965,0,96,0,0,0,88091,2325,237546,,494,98,77587,96,66072,14,88,8,699463,9,25851,2266,2207,0,100,66401,66257,144,3
2162,-n8,sgemm,1,2,16,2,True,False,simx,True,16642,9027,1.84358,228,3838,0,0,0,0,0,4048,1222,1668,,1159,86,1444,138,609,57,130,5,198,88,0,1356,1062,0,100,550,364,186,11
2163,-n16,sgemm,1,2,16,2,True,False,simx,True,73183,25902,2.82538,477,5876,0,0,0,0,0,17543,3138,7353,,1137,96,8446,329,1310,84,322,2,52,99,0,3753,2787,0,100,918,541,377,10
2164,-n32,sgemm,1,2,16,2,True,False,simx,True,442886,132037,3.354257,6053,58586,0,0,0,0,0,100240,10822,44484,,1128,99,57988,1098,5058,91,1090,0,23584,71,22,13356,9702,0,100,2304,1158,1146,11
2165,-n64,sgemm,1,2,16,2,True,False,simx,True,3068383,887499,3.457337,45909,420505,0,0,0,0,0,660359,41538,307641,,1118,99,428158,4169,48752,88,4162,0,140754,75,29,51753,37347,0,100,30498,26281,4217,3
2166,-n128,saxpy,1,2,16,2,True,False,simx,True,1945,7814,0.248912,160,719,0,0,0,0,0,223,239,257,,263,84,174,160,52,70,88,44,0,100,0,49,57,0,100,462,254,208,8
2167,-n1024,saxpy,1,2,16,2,True,False,simx,True,5977,29603,0.201905,904,3287,0,0,0,0,0,1119,687,705,,263,95,1070,608,278,74,88,85,0,100,0,49,57,0,100,1136,480,656,8
2168,-n2048,saxpy,1,2,16,2,True,False,simx,True,10585,54543,0.194067,1780,6211,0,0,0,0,0,2143,1199,1217,,263,97,2094,1120,534,74,88,92,0,100,0,49,57,0,100,1904,736,1168,8
2169,-n4096,saxpy,1,2,16,2,True,False,simx,True,19801,104475,0.189529,3584,27873,0,0,0,0,0,4191,2223,2241,,263,98,4142,2144,2582,37,1112,48,0,100,0,49,57,0,100,4976,2784,2192,4
2170,-n8192,saxpy,1,2,16,2,True,False,simx,True,38233,204299,0.187142,7156,55394,0,0,0,0,0,8287,4271,4289,,263,99,8238,4192,5142,37,2136,49,0,100,0,49,57,0,100,9584,5344,4240,4
2171,-n128,vecadd,1,2,16,2,True,False,simx,True,12346,8021,1.53921,98,1646,0,0,0,0,0,3728,734,1482,,889,86,1220,226,240,80,216,4,51,96,0,1004,486,0,100,633,359,274,15
2172,-n2048,vecadd,1,2,16,2,True,False,simx,True,127546,42850,2.976569,2759,31692,0,0,0,0,0,45968,2654,16842,,857,98,17540,2146,1201,93,2136,0,3262,85,168,7724,486,0,100,3547,1353,2194,23
2173,-n4096,vecadd,1,2,16,2,True,False,simx,True,250387,82488,3.035435,11839,142306,0,0,0,0,0,91015,4698,33215,,849,99,34942,4193,8131,76,4184,0,6983,84,543,14889,483,0,100,12479,8238,4241,9
2174,-n8192,vecadd,1,2,16,2,True,False,simx,True,496147,156826,3.163678,15854,155514,0,0,0,0,0,181127,8794,65983,,846,99,69758,8289,15975,77,8280,0,15210,83,339,29225,483,0,100,24334,15997,8337,6
2175,cora.txt,bfs,1,2,16,2,True,False,simx,True,38474,44266,0.869155,21,6742,0,0,0,0,0,3177,262,8686,,419,98,2858,96,228,92,88,8,1271,69,0,174,144,0,100,563,419,144,8
2176,pubmed_diabetes.txt,bfs,1,2,16,2,True,False,simx,True,269093,96287,2.794697,210,23409,0,0,0,0,0,22751,760,61209,,916,99,20780,97,1364,93,88,9,9388,68,0,911,641,0,100,1701,1556,145,11
2177,p2p-Gnutella30.txt,bfs,1,2,16,2,True,False,simx,True,491711,150896,3.258609,515,33728,0,0,0,0,0,41041,890,112441,,889,99,38032,97,2455,93,88,9,17627,68,0,1201,771,0,100,2765,2620,145,9
2178,CA-HepPh.txt,bfs,1,2,16,2,True,False,simx,True,162159,115785,1.400518,202,12173,0,0,0,0,0,13627,477,36902,,573,99,12497,96,832,93,88,8,5744,68,0,512,359,0,100,1152,1008,144,9
2179,Cit-HepPh.txt,bfs,1,2,16,2,True,False,simx,True,462217,160228,2.884746,506,34292,0,0,0,0,0,38693,873,105598,,901,99,35831,97,2507,93,88,9,16494,68,0,1164,754,0,100,2818,2673,145,10
2180,Slashdot0811.txt,bfs,1,2,16,2,True,False,simx,True,1030613,334042,3.08528,1115,57801,0,0,0,0,0,85539,1209,236276,,901,99,80073,97,5326,93,88,9,37007,68,0,1920,1090,0,100,5631,5486,145,9
2181,-n8,sgemm,1,2,16,4,True,False,simx,True,17130,8669,1.976007,177,3093,0,0,0,0,0,4039,1190,1719,,679,85,990,136,384,61,129,5,486,69,21,1177,1032,0,100,452,268,184,9
2182,-n16,sgemm,1,2,16,4,True,False,simx,True,77002,15773,4.881887,485,6346,0,0,0,0,0,18384,3526,7688,,1172,94,6340,330,2124,66,322,2,677,90,0,3692,3174,0,100,898,520,378,12
2183,-n32,sgemm,1,2,16,4,True,False,simx,True,446666,68953,6.477833,3761,38376,0,0,0,0,0,101072,11206,44808,,1143,98,45444,1098,5515,87,1090,0,20427,69,23,11948,10086,0,100,2284,1138,1146,11
2184,-n64,sgemm,1,2,16,4,True,False,simx,True,3072163,510997,6.012096,162421,2053489,0,0,0,0,0,661191,41922,307965,,1121,99,541822,4169,56388,89,4162,0,546089,49,2438,44969,37731,0,100,25466,21249,4217,3
2185,-n128,saxpy,1,2,16,4,True,False,simx,True,2589,7814,0.331328,160,719,0,0,0,0,0,223,239,325,,263,84,174,160,52,70,88,44,0,100,0,49,57,0,100,462,254,208,8
2186,-n1024,saxpy,1,2,16,4,True,False,simx,True,6621,29603,0.22366,904,3287,0,0,0,0,0,1119,687,773,,263,95,1070,608,278,74,88,85,0,100,0,49,57,0,100,1136,480,656,8
2187,-n2048,saxpy,1,2,16,4,True,False,simx,True,11229,54543,0.205874,1780,6211,0,0,0,0,0,2143,1199,1285,,263,97,2094,1120,534,74,88,92,0,100,0,49,57,0,100,1904,736,1168,8
2188,-n4096,saxpy,1,2,16,4,True,False,simx,True,20445,104475,0.195693,3584,27873,0,0,0,0,0,4191,2223,2309,,263,98,4142,2144,2582,37,1112,48,0,100,0,49,57,0,100,4976,2784,2192,4
2189,-n8192,saxpy,1,2,16,4,True,False,simx,True,38877,204299,0.190295,7156,55394,0,0,0,0,0,8287,4271,4357,,263,99,8238,4192,5142,37,2136,49,0,100,0,49,57,0,100,9584,5344,4240,4
2190,-n128,vecadd,1,2,16,4,True,False,simx,True,16122,6993,2.305448,96,1684,0,0,0,0,0,4560,1118,1806,,889,81,804,226,356,55,216,4,165,86,0,1164,870,0,100,630,356,274,15
2191,-n2048,vecadd,1,2,16,4,True,False,simx,True,131326,25530,5.143988,4420,56178,0,1,0,0,0,46800,3038,17166,,850,97,10884,2146,1200,88,2136,0,9614,57,624,4524,870,0,100,3547,1353,2194,20
2192,-n4096,vecadd,1,2,16,4,True,False,simx,True,254167,48557,5.234405,14998,190597,0,0,0,0,0,91847,5082,33539,,846,98,21630,4193,8171,62,4184,0,19008,57,1448,8105,867,0,100,12550,8309,4241,8
2193,-n8192,vecadd,1,2,16,4,True,False,simx,True,499927,84717,5.901142,18421,151303,0,405,0,0,0,181959,9178,66307,,832,99,43134,8289,15241,64,8280,0,38650,57,1362,15273,867,0,100,23500,15163,8337,9
2194,cora.txt,bfs,1,2,16,4,True,False,simx,True,39032,49548,0.787761,20,7630,0,0,0,0,0,3159,247,8746,,321,97,2798,96,203,92,88,8,3624,44,0,135,129,0,100,563,419,144,12
2195,pubmed_diabetes.txt,bfs,1,2,16,4,True,False,simx,True,268109,100330,2.672271,262,20718,0,0,0,0,0,22500,731,61020,,564,99,20138,96,1635,91,88,8,27235,42,6,746,613,0,100,1955,1811,144,8
2196,p2p-Gnutella30.txt,bfs,1,2,16,4,True,False,simx,True,495489,76196,6.502821,765,42058,0,0,0,0,0,41873,1274,112765,,886,99,37420,97,2629,92,88,9,51312,42,390,1405,1155,0,100,2929,2784,145,12
2197,CA-HepPh.txt,bfs,1,2,16,4,True,False,simx,True,163376,75064,2.176489,358,19270,0,0,0,0,0,13791,544,37018,,528,98,12278,96,831,93,88,8,16743,42,290,504,426,0,100,1152,1008,144,15
2198,Cit-HepPh.txt,bfs,1,2,16,4,True,False,simx,True,466016,93139,5.003447,558,39411,0,0,0,0,0,39533,1257,105922,,893,99,35253,97,2305,93,88,9,48150,42,1064,1378,1138,0,100,2629,2484,145,17
2199,Slashdot0811.txt,bfs,1,2,16,4,True,False,simx,True,1034415,174072,5.942455,1586,100408,0,0,0,0,0,86379,1593,236600,,896,99,78781,97,13887,82,88,9,108292,42,412,1924,1474,0,100,14216,14071,145,5
2200,-n8,sgemm,1,2,16,8,True,False,simx,True,18384,6871,2.675593,253,2622,0,0,0,0,0,4039,1182,1855,,572,80,766,136,385,49,129,5,827,52,11,1089,1024,0,100,452,268,184,10
2201,-n16,sgemm,1,2,16,8,True,False,simx,True,84558,10862,7.784754,741,10765,0,0,0,0,0,20048,4294,8336,,1177,89,5284,330,3270,38,322,2,3313,62,48,4236,3942,0,100,886,508,378,14
2202,-n32,sgemm,1,2,16,8,True,False,simx,True,454187,38234,11.879139,1392,15506,0,0,0,0,0,102727,11970,45445,,1130,98,39166,1097,7188,81,1090,0,63,99,0,11817,10851,0,100,2246,1101,1145,17
2203,-n64,sgemm,1,2,16,8,True,False,simx,True,3079723,315766,9.753181,190366,2445580,0,0,0,0,0,662855,42690,308613,,1103,99,533118,4169,57459,89,4162,0,939183,36,1031,42153,38499,0,100,21647,17430,4217,3
2204,-n128,saxpy,1,2,16,8,True,False,simx,True,3877,7814,0.496161,160,719,0,0,0,0,0,223,239,461,,263,84,174,160,52,70,88,44,0,100,0,49,57,0,100,462,254,208,8
2205,-n1024,saxpy,1,2,16,8,True,False,simx,True,7909,29603,0.267169,904,3287,0,0,0,0,0,1119,687,909,,263,95,1070,608,278,74,88,85,0,100,0,49,57,0,100,1136,480,656,8
2206,-n2048,saxpy,1,2,16,8,True,False,simx,True,12517,54543,0.229489,1780,6211,0,0,0,0,0,2143,1199,1421,,263,97,2094,1120,534,74,88,92,0,100,0,49,57,0,100,1904,736,1168,8
2207,-n4096,saxpy,1,2,16,8,True,False,simx,True,21733,104475,0.208021,3584,27873,0,0,0,0,0,4191,2223,2445,,263,98,4142,2144,2582,37,1112,48,0,100,0,49,57,0,100,4976,2784,2192,4
2208,-n8192,saxpy,1,2,16,8,True,False,simx,True,40165,204299,0.196599,7156,55394,0,0,0,0,0,8287,4271,4493,,263,99,8238,4192,5142,37,2136,49,0,100,0,49,57,0,100,9584,5344,4240,4
2209,-n128,vecadd,1,2,16,8,True,False,simx,True,17254,6561,2.629782,51,901,0,0,0,0,0,4551,1086,1925,,569,79,542,224,312,42,216,3,139,84,0,985,840,0,100,567,295,272,15
2210,-n2048,vecadd,1,2,16,8,True,False,simx,True,138885,15709,8.84111,2117,27199,0,0,0,0,0,48464,3806,17813,,895,95,7556,2146,1266,83,2136,0,3117,75,2451,3500,1638,0,100,3546,1352,2194,88
2211,-n4096,vecadd,1,2,16,8,True,False,simx,True,261727,28807,9.085535,11212,139833,0,21,0,0,0,93511,5850,34187,,866,97,14974,4193,8008,46,4184,0,18819,50,4013,5289,1635,0,100,12356,8115,4241,12
2212,-n8192,vecadd,1,2,16,8,True,False,simx,True,507487,58287,8.706693,31658,216083,0,7,0,0,0,183623,9946,66955,,851,98,29822,8289,13731,53,8280,0,85836,30,10721,8873,1635,0,100,22070,13733,8337,15
2213,cora.txt,bfs,1,2,16,8,True,False,simx,True,40316,49658,0.811873,20,5202,0,0,0,0,0,3159,246,8882,,285,96,2778,96,194,93,88,8,7720,27,0,126,128,0,100,561,417,144,9
2214,pubmed_diabetes.txt,bfs,1,2,16,8,True,False,simx,True,269792,74004,3.645641,401,70088,0,0,0,0,0,22620,772,61188,,506,98,19947,96,1687,91,88,8,60668,24,20,716,654,0,100,2002,1858,144,9
2215,p2p-Gnutella30.txt,bfs,1,2,16,8,True,False,simx,True,496661,83778,5.928298,1153,205013,0,0,0,0,0,41873,1246,112895,,556,99,37066,96,10832,70,88,8,108103,25,23,1251,1128,0,100,11145,11001,144,4
2216,CA-HepPh.txt,bfs,1,2,16,8,True,False,simx,True,164492,56800,2.895986,21,46003,0,0,0,0,0,13755,514,37138,,419,98,12158,96,820,93,88,8,40643,23,6,426,396,0,100,1152,1008,144,11
2217,Cit-HepPh.txt,bfs,1,2,16,8,True,False,simx,True,467232,96646,4.834468,1064,173848,0,0,0,0,0,39549,1229,106052,,565,99,34916,96,8074,76,88,8,103767,25,527,1229,1111,0,100,8395,8251,144,5
2218,Slashdot0811.txt,bfs,1,2,16,8,True,False,simx,True,1042017,106649,9.770528,2147,418915,0,0,0,0,0,88059,2361,237248,,897,99,78135,97,21882,71,88,9,228770,25,2744,2502,2242,0,100,22210,22065,145,5
2219,-n8,sgemm,1,2,16,16,True,False,simx,True,20944,6333,3.307122,453,2282,0,0,0,0,0,4039,1178,2127,,416,78,1134,136,460,59,129,5,2274,35,38,1045,1020,0,100,452,268,184,10
2220,-n16,sgemm,1,2,16,16,True,False,simx,True,86978,10863,8.006812,779,11302,0,0,0,0,0,20039,4262,8591,,692,88,4702,328,1960,58,321,2,6133,45,203,4057,3912,0,100,740,364,376,13
2221,-n32,sgemm,1,2,16,16,True,False,simx,True,469307,21767,21.560482,2278,23858,0,0,0,0,0,106055,13506,46741,,1139,96,36030,1097,12668,64,1090,0,16941,68,29,12905,12387,0,100,2228,1083,1145,19
2222,-n64,sgemm,1,2,16,16,True,False,simx,True,3094843,209428,14.777599,202996,2543556,0,0,0,0,0,666183,44226,309909,,1105,99,528766,4169,66313,87,4162,0,1823205,22,1561,41897,40035,0,100,18635,14418,4217,3
2223,-n128,saxpy,1,2,16,16,True,False,simx,True,6453,7814,0.825825,160,719,0,0,0,0,0,223,239,733,,263,84,174,160,52,70,88,44,0,100,0,49,57,0,100,462,254,208,8
